original_word,new_word,case_variations,starting_letter,offset,direction
ebenbürtige,REIGN,"['ebenBüRTIGE', 'EbenBüRTIGE', 'eBenBüRTIGE', 'EBenBüRTIGE', 'ebEnBüRTIGE', 'EbEnBüRTIGE', 'eBEnBüRTIGE', 'EBEnBüRTIGE', 'ebeNBüRTIGE', 'EbeNBüRTIGE', 'eBeNBüRTIGE', 'EBeNBüRTIGE', 'ebENBüRTIGE', 'EbENBüRTIGE', 'eBENBüRTIGE', 'EBENBüRTIGE']",3,3,reverse
reißerische,SeeKS,"['reiSSerische', 'ReiSSerische', 'reiSSeRische', 'ReiSSeRische', 'reiSSerIsche', 'ReiSSerIsche', 'reiSSeRIsche', 'ReiSSeRIsche', 'reiSSeriSche', 'ReiSSeriSche', 'reiSSeRiSche', 'ReiSSeRiSche', 'reiSSerISche', 'ReiSSerISche', 'reiSSeRISche', 'ReiSSeRISche', 'reiSSerisChe', 'ReiSSerisChe', 'reiSSeRisChe', 'ReiSSeRisChe', 'reiSSerIsChe', 'ReiSSerIsChe', 'reiSSeRIsChe', 'ReiSSeRIsChe', 'reiSSeriSChe', 'ReiSSeriSChe', 'reiSSeRiSChe', 'ReiSSeRiSChe', 'reiSSerISChe', 'ReiSSerISChe', 'reiSSeRISChe', 'ReiSSeRISChe', 'reiSSeriscHe', 'ReiSSeriscHe', 'reiSSeRiscHe', 'ReiSSeRiscHe', 'reiSSerIscHe', 'ReiSSerIscHe', 'reiSSeRIscHe', 'ReiSSeRIscHe', 'reiSSeriScHe', 'ReiSSeriScHe', 'reiSSeRiScHe', 'ReiSSeRiScHe', 'reiSSerIScHe', 'ReiSSerIScHe', 'reiSSeRIScHe', 'ReiSSeRIScHe', 'reiSSerisCHe', 'ReiSSerisCHe', 'reiSSeRisCHe', 'ReiSSeRisCHe', 'reiSSerIsCHe', 'ReiSSerIsCHe', 'reiSSeRIsCHe', 'ReiSSeRIsCHe', 'reiSSeriSCHe', 'ReiSSeriSCHe', 'reiSSeRiSCHe', 'ReiSSeRiSCHe', 'reiSSerISCHe', 'ReiSSerISCHe', 'reiSSeRISCHe', 'ReiSSeRISCHe', 'reiSSerischE', 'ReiSSerischE', 'reiSSeRischE', 'ReiSSeRischE', 'reiSSerIschE', 'ReiSSerIschE', 'reiSSeRIschE', 'ReiSSeRIschE', 'reiSSeriSchE', 'ReiSSeriSchE', 'reiSSeRiSchE', 'ReiSSeRiSchE', 'reiSSerISchE', 'ReiSSerISchE', 'reiSSeRISchE', 'ReiSSeRISchE', 'reiSSerisChE', 'ReiSSerisChE', 'reiSSeRisChE', 'ReiSSeRisChE', 'reiSSerIsChE', 'ReiSSerIsChE', 'reiSSeRIsChE', 'ReiSSeRIsChE', 'reiSSeriSChE', 'ReiSSeriSChE', 'reiSSeRiSChE', 'ReiSSeRiSChE', 'reiSSerISChE', 'ReiSSerISChE', 'reiSSeRISChE', 'ReiSSeRISChE', 'reiSSeriscHE', 'ReiSSeriscHE', 'reiSSeRiscHE', 'ReiSSeRiscHE', 'reiSSerIscHE', 'ReiSSerIscHE', 'reiSSeRIscHE', 'ReiSSeRIscHE', 'reiSSeriScHE', 'ReiSSeriScHE', 'reiSSeRiScHE', 'ReiSSeRiScHE', 'reiSSerIScHE', 'ReiSSerIScHE', 'reiSSeRIScHE', 'ReiSSeRIScHE', 'reiSSerisCHE', 'ReiSSerisCHE', 'reiSSeRisCHE', 'ReiSSeRisCHE', 'reiSSerIsCHE', 'ReiSSerIsCHE', 'reiSSeRIsCHE', 'ReiSSeRIsCHE', 'reiSSeriSCHE', 'ReiSSeriSCHE', 'reiSSeRiSCHE', 'ReiSSeRiSCHE', 'reiSSerISCHE', 'ReiSSerISCHE', 'reiSSeRISCHE', 'ReiSSeRISCHE']",1,1,reverse
intentionale,ENTEN,"['inTENTIonale', 'InTENTIonale', 'iNTENTIonale', 'INTENTIonale', 'inTENTIoNale', 'InTENTIoNale', 'iNTENTIoNale', 'INTENTIoNale', 'inTENTIonAle', 'InTENTIonAle', 'iNTENTIonAle', 'INTENTIonAle', 'inTENTIoNAle', 'InTENTIoNAle', 'iNTENTIoNAle', 'INTENTIoNAle', 'inTENTIonaLe', 'InTENTIonaLe', 'iNTENTIonaLe', 'INTENTIonaLe', 'inTENTIoNaLe', 'InTENTIoNaLe', 'iNTENTIoNaLe', 'INTENTIoNaLe', 'inTENTIonALe', 'InTENTIonALe', 'iNTENTIonALe', 'INTENTIonALe', 'inTENTIoNALe', 'InTENTIoNALe', 'iNTENTIoNALe', 'INTENTIoNALe', 'inTENTIonalE', 'InTENTIonalE', 'iNTENTIonalE', 'INTENTIonalE', 'inTENTIoNalE', 'InTENTIoNalE', 'iNTENTIoNalE', 'INTENTIoNalE', 'inTENTIonAlE', 'InTENTIonAlE', 'iNTENTIonAlE', 'INTENTIonAlE', 'inTENTIoNAlE', 'InTENTIoNAlE', 'iNTENTIoNAlE', 'INTENTIoNAlE', 'inTENTIonaLE', 'InTENTIonaLE', 'iNTENTIonaLE', 'INTENTIonaLE', 'inTENTIoNaLE', 'InTENTIoNaLE', 'iNTENTIoNaLE', 'INTENTIoNaLE', 'inTENTIonALE', 'InTENTIonALE', 'iNTENTIonALE', 'INTENTIonALE', 'inTENTIoNALE', 'InTENTIoNALE', 'iNTENTIoNALE', 'INTENTIoNALE']",1,3,reverse
intentionale,RENTE,"['intENTIOnale', 'IntENTIOnale', 'iNtENTIOnale', 'INtENTIOnale', 'inTENTIOnale', 'InTENTIOnale', 'iNTENTIOnale', 'INTENTIOnale', 'intENTIONale', 'IntENTIONale', 'iNtENTIONale', 'INtENTIONale', 'inTENTIONale', 'InTENTIONale', 'iNTENTIONale', 'INTENTIONale', 'intENTIOnAle', 'IntENTIOnAle', 'iNtENTIOnAle', 'INtENTIOnAle', 'inTENTIOnAle', 'InTENTIOnAle', 'iNTENTIOnAle', 'INTENTIOnAle', 'intENTIONAle', 'IntENTIONAle', 'iNtENTIONAle', 'INtENTIONAle', 'inTENTIONAle', 'InTENTIONAle', 'iNTENTIONAle', 'INTENTIONAle', 'intENTIOnaLe', 'IntENTIOnaLe', 'iNtENTIOnaLe', 'INtENTIOnaLe', 'inTENTIOnaLe', 'InTENTIOnaLe', 'iNTENTIOnaLe', 'INTENTIOnaLe', 'intENTIONaLe', 'IntENTIONaLe', 'iNtENTIONaLe', 'INtENTIONaLe', 'inTENTIONaLe', 'InTENTIONaLe', 'iNTENTIONaLe', 'INTENTIONaLe', 'intENTIOnALe', 'IntENTIOnALe', 'iNtENTIOnALe', 'INtENTIOnALe', 'inTENTIOnALe', 'InTENTIOnALe', 'iNTENTIOnALe', 'INTENTIOnALe', 'intENTIONALe', 'IntENTIONALe', 'iNtENTIONALe', 'INtENTIONALe', 'inTENTIONALe', 'InTENTIONALe', 'iNTENTIONALe', 'INTENTIONALe', 'intENTIOnalE', 'IntENTIOnalE', 'iNtENTIOnalE', 'INtENTIOnalE', 'inTENTIOnalE', 'InTENTIOnalE', 'iNTENTIOnalE', 'INTENTIOnalE', 'intENTIONalE', 'IntENTIONalE', 'iNtENTIONalE', 'INtENTIONalE', 'inTENTIONalE', 'InTENTIONalE', 'iNTENTIONalE', 'INTENTIONalE', 'intENTIOnAlE', 'IntENTIOnAlE', 'iNtENTIOnAlE', 'INtENTIOnAlE', 'inTENTIOnAlE', 'InTENTIOnAlE', 'iNTENTIOnAlE', 'INTENTIOnAlE', 'intENTIONAlE', 'IntENTIONAlE', 'iNtENTIONAlE', 'INtENTIONAlE', 'inTENTIONAlE', 'InTENTIONAlE', 'iNTENTIONAlE', 'INTENTIONAlE', 'intENTIOnaLE', 'IntENTIOnaLE', 'iNtENTIOnaLE', 'INtENTIOnaLE', 'inTENTIOnaLE', 'InTENTIOnaLE', 'iNTENTIOnaLE', 'INTENTIOnaLE', 'intENTIONaLE', 'IntENTIONaLE', 'iNtENTIONaLE', 'INtENTIONaLE', 'inTENTIONaLE', 'InTENTIONaLE', 'iNTENTIONaLE', 'INTENTIONaLE', 'intENTIOnALE', 'IntENTIOnALE', 'iNtENTIOnALE', 'INtENTIOnALE', 'inTENTIOnALE', 'InTENTIOnALE', 'iNTENTIOnALE', 'INTENTIOnALE', 'intENTIONALE', 'IntENTIONALE', 'iNtENTIONALE', 'INtENTIONALE', 'inTENTIONALE', 'InTENTIONALE', 'iNTENTIONALE', 'INTENTIONALE']",2,3,reverse
intentionale,RENTEN,"['inTENTIOnale', 'InTENTIOnale', 'iNTENTIOnale', 'INTENTIOnale', 'inTENTIONale', 'InTENTIONale', 'iNTENTIONale', 'INTENTIONale', 'inTENTIOnAle', 'InTENTIOnAle', 'iNTENTIOnAle', 'INTENTIOnAle', 'inTENTIONAle', 'InTENTIONAle', 'iNTENTIONAle', 'INTENTIONAle', 'inTENTIOnaLe', 'InTENTIOnaLe', 'iNTENTIOnaLe', 'INTENTIOnaLe', 'inTENTIONaLe', 'InTENTIONaLe', 'iNTENTIONaLe', 'INTENTIONaLe', 'inTENTIOnALe', 'InTENTIOnALe', 'iNTENTIOnALe', 'INTENTIOnALe', 'inTENTIONALe', 'InTENTIONALe', 'iNTENTIONALe', 'INTENTIONALe', 'inTENTIOnalE', 'InTENTIOnalE', 'iNTENTIOnalE', 'INTENTIOnalE', 'inTENTIONalE', 'InTENTIONalE', 'iNTENTIONalE', 'INTENTIONalE', 'inTENTIOnAlE', 'InTENTIOnAlE', 'iNTENTIOnAlE', 'INTENTIOnAlE', 'inTENTIONAlE', 'InTENTIONAlE', 'iNTENTIONAlE', 'INTENTIONAlE', 'inTENTIOnaLE', 'InTENTIOnaLE', 'iNTENTIOnaLE', 'INTENTIOnaLE', 'inTENTIONaLE', 'InTENTIONaLE', 'iNTENTIONaLE', 'INTENTIONaLE', 'inTENTIOnALE', 'InTENTIOnALE', 'iNTENTIOnALE', 'INTENTIOnALE', 'inTENTIONALE', 'InTENTIONALE', 'iNTENTIONALE', 'INTENTIONALE']",1,3,reverse
minuterie,TRITE,"['MinutERIE', 'MInutERIE', 'MiNutERIE', 'MINutERIE', 'MinUtERIE', 'MInUtERIE', 'MiNUtERIE', 'MINUtERIE', 'MinuTERIE', 'MInuTERIE', 'MiNuTERIE', 'MINuTERIE', 'MinUTERIE', 'MInUTERIE', 'MiNUTERIE', 'MINUTERIE']",4,3,reverse
druckvollem,MeLde,"['druckvoLLeM', 'dRuckvoLLeM', 'drUckvoLLeM', 'dRUckvoLLeM', 'druCkvoLLeM', 'dRuCkvoLLeM', 'drUCkvoLLeM', 'dRUCkvoLLeM', 'drucKvoLLeM', 'dRucKvoLLeM', 'drUcKvoLLeM', 'dRUcKvoLLeM', 'druCKvoLLeM', 'dRuCKvoLLeM', 'drUCKvoLLeM', 'dRUCKvoLLeM', 'druckVoLLeM', 'dRuckVoLLeM', 'drUckVoLLeM', 'dRUckVoLLeM', 'druCkVoLLeM', 'dRuCkVoLLeM', 'drUCkVoLLeM', 'dRUCkVoLLeM', 'drucKVoLLeM', 'dRucKVoLLeM', 'drUcKVoLLeM', 'dRUcKVoLLeM', 'druCKVoLLeM', 'dRuCKVoLLeM', 'drUCKVoLLeM', 'dRUCKVoLLeM', 'druckvOLLeM', 'dRuckvOLLeM', 'drUckvOLLeM', 'dRUckvOLLeM', 'druCkvOLLeM', 'dRuCkvOLLeM', 'drUCkvOLLeM', 'dRUCkvOLLeM', 'drucKvOLLeM', 'dRucKvOLLeM', 'drUcKvOLLeM', 'dRUcKvOLLeM', 'druCKvOLLeM', 'dRuCKvOLLeM', 'drUCKvOLLeM', 'dRUCKvOLLeM', 'druckVOLLeM', 'dRuckVOLLeM', 'drUckVOLLeM', 'dRUckVOLLeM', 'druCkVOLLeM', 'dRuCkVOLLeM', 'drUCkVOLLeM', 'dRUCkVOLLeM', 'drucKVOLLeM', 'dRucKVOLLeM', 'drUcKVOLLeM', 'dRUcKVOLLeM', 'druCKVOLLeM', 'dRuCKVOLLeM', 'drUCKVOLLeM', 'dRUCKVOLLeM']",6,7,reverse
besiegst,esSIgS,"['besIegSt', 'BesIegSt', 'besIegST', 'BesIegST']",1,1,reverse
besiegst,esSIg,"['besIegSt', 'BesIegSt', 'bEsIegSt', 'BEsIegSt', 'besIegST', 'BesIegST', 'bEsIegST', 'BEsIegST']",2,1,reverse
formatieren,TITRE,"['formatIEREN', 'fOrmatIEREN', 'foRmatIEREN', 'fORmatIEREN', 'forMatIEREN', 'fOrMatIEREN', 'foRMatIEREN', 'fORMatIEREN', 'formAtIEREN', 'fOrmAtIEREN', 'foRmAtIEREN', 'fORmAtIEREN', 'forMAtIEREN', 'fOrMAtIEREN', 'foRMAtIEREN', 'fORMAtIEREN', 'formaTIEREN', 'fOrmaTIEREN', 'foRmaTIEREN', 'fORmaTIEREN', 'forMaTIEREN', 'fOrMaTIEREN', 'foRMaTIEREN', 'fORMaTIEREN', 'formATIEREN', 'fOrmATIEREN', 'foRmATIEREN', 'fORmATIEREN', 'forMATIEREN', 'fOrMATIEREN', 'foRMATIEREN', 'fORMATIEREN']",5,3,reverse
sexuellem,eDleM,"['sexueLlEM', 'SexueLlEM', 'sExueLlEM', 'SExueLlEM', 'seXueLlEM', 'SeXueLlEM', 'sEXueLlEM', 'SEXueLlEM', 'sexUeLlEM', 'SexUeLlEM', 'sExUeLlEM', 'SExUeLlEM', 'seXUeLlEM', 'SeXUeLlEM', 'sEXUeLlEM', 'SEXUeLlEM']",3,7,reverse
spritsparen,PAYER,"['spriTSPARen', 'SpriTSPARen', 'sPriTSPARen', 'SPriTSPARen', 'spRiTSPARen', 'SpRiTSPARen', 'sPRiTSPARen', 'SPRiTSPARen', 'sprITSPARen', 'SprITSPARen', 'sPrITSPARen', 'SPrITSPARen', 'spRITSPARen', 'SpRITSPARen', 'sPRITSPARen', 'SPRITSPARen', 'spriTSPAReN', 'SpriTSPAReN', 'sPriTSPAReN', 'SPriTSPAReN', 'spRiTSPAReN', 'SpRiTSPAReN', 'sPRiTSPAReN', 'SPRiTSPAReN', 'sprITSPAReN', 'SprITSPAReN', 'sPrITSPAReN', 'SPrITSPAReN', 'spRITSPAReN', 'SpRITSPAReN', 'sPRITSPAReN', 'SPRITSPAReN']",3,3,reverse
blauweißen,SeeKS,"['blauweiSSen', 'BlauweiSSen', 'bLauweiSSen', 'BLauweiSSen', 'blAuweiSSen', 'BlAuweiSSen', 'bLAuweiSSen', 'BLAuweiSSen', 'blaUweiSSen', 'BlaUweiSSen', 'bLaUweiSSen', 'BLaUweiSSen', 'blAUweiSSen', 'BlAUweiSSen', 'bLAUweiSSen', 'BLAUweiSSen', 'blauWeiSSen', 'BlauWeiSSen', 'bLauWeiSSen', 'BLauWeiSSen', 'blAuWeiSSen', 'BlAuWeiSSen', 'bLAuWeiSSen', 'BLAuWeiSSen', 'blaUWeiSSen', 'BlaUWeiSSen', 'bLaUWeiSSen', 'BLaUWeiSSen', 'blAUWeiSSen', 'BlAUWeiSSen', 'bLAUWeiSSen', 'BLAUWeiSSen', 'blauweiSSeN', 'BlauweiSSeN', 'bLauweiSSeN', 'BLauweiSSeN', 'blAuweiSSeN', 'BlAuweiSSeN', 'bLAuweiSSeN', 'BLAuweiSSeN', 'blaUweiSSeN', 'BlaUweiSSeN', 'bLaUweiSSeN', 'BLaUweiSSeN', 'blAUweiSSeN', 'BlAUweiSSeN', 'bLAUweiSSeN', 'BLAUweiSSeN', 'blauWeiSSeN', 'BlauWeiSSeN', 'bLauWeiSSeN', 'BLauWeiSSeN', 'blAuWeiSSeN', 'BlAuWeiSSeN', 'bLAuWeiSSeN', 'BLAuWeiSSeN', 'blaUWeiSSeN', 'BlaUWeiSSeN', 'bLaUWeiSSeN', 'BLaUWeiSSeN', 'blAUWeiSSeN', 'BlAUWeiSSeN', 'bLAUWeiSSeN', 'BLAUWeiSSeN']",5,1,reverse
seeschiffe,ceSSe,"['SeeSchiffe', 'SeeScHiffe', 'SeeSchIffe', 'SeeScHIffe', 'SeeSchiFfe', 'SeeScHiFfe', 'SeeSchIFfe', 'SeeScHIFfe', 'SeeSchifFe', 'SeeScHifFe', 'SeeSchIfFe', 'SeeScHIfFe', 'SeeSchiFFe', 'SeeScHiFFe', 'SeeSchIFFe', 'SeeScHIFFe', 'SeeSchiffE', 'SeeScHiffE', 'SeeSchIffE', 'SeeScHIffE', 'SeeSchiFfE', 'SeeScHiFfE', 'SeeSchIFfE', 'SeeScHIFfE', 'SeeSchifFE', 'SeeScHifFE', 'SeeSchIfFE', 'SeeScHIfFE', 'SeeSchiFFE', 'SeeScHiFFE', 'SeeSchIFFE', 'SeeScHIFFE']",0,1,reverse
akzeptiertes,TREAT,"['akzePTIERtes', 'AkzePTIERtes', 'aKzePTIERtes', 'AKzePTIERtes', 'akZePTIERtes', 'AkZePTIERtes', 'aKZePTIERtes', 'AKZePTIERtes', 'akzEPTIERtes', 'AkzEPTIERtes', 'aKzEPTIERtes', 'AKzEPTIERtes', 'akZEPTIERtes', 'AkZEPTIERtes', 'aKZEPTIERtes', 'AKZEPTIERtes', 'akzePTIERtEs', 'AkzePTIERtEs', 'aKzePTIERtEs', 'AKzePTIERtEs', 'akZePTIERtEs', 'AkZePTIERtEs', 'aKZePTIERtEs', 'AKZePTIERtEs', 'akzEPTIERtEs', 'AkzEPTIERtEs', 'aKzEPTIERtEs', 'AKzEPTIERtEs', 'akZEPTIERtEs', 'AkZEPTIERtEs', 'aKZEPTIERtEs', 'AKZEPTIERtEs', 'akzePTIERteS', 'AkzePTIERteS', 'aKzePTIERteS', 'AKzePTIERteS', 'akZePTIERteS', 'AkZePTIERteS', 'aKZePTIERteS', 'AKZePTIERteS', 'akzEPTIERteS', 'AkzEPTIERteS', 'aKzEPTIERteS', 'AKzEPTIERteS', 'akZEPTIERteS', 'AkZEPTIERteS', 'aKZEPTIERteS', 'AKZEPTIERteS', 'akzePTIERtES', 'AkzePTIERtES', 'aKzePTIERtES', 'AKzePTIERtES', 'akZePTIERtES', 'AkZePTIERtES', 'aKZePTIERtES', 'AKZePTIERtES', 'akzEPTIERtES', 'AkzEPTIERtES', 'aKzEPTIERtES', 'AKzEPTIERtES', 'akZEPTIERtES', 'AkZEPTIERtES', 'aKZEPTIERtES', 'AKZEPTIERtES']",3,3,reverse
erntefrisch,ILTEN,"['ernTEFRIsch', 'ErnTEFRIsch', 'eRnTEFRIsch', 'ERnTEFRIsch', 'erNTEFRIsch', 'ErNTEFRIsch', 'eRNTEFRIsch', 'ERNTEFRIsch', 'ernTEFRIsCh', 'ErnTEFRIsCh', 'eRnTEFRIsCh', 'ERnTEFRIsCh', 'erNTEFRIsCh', 'ErNTEFRIsCh', 'eRNTEFRIsCh', 'ERNTEFRIsCh', 'ernTEFRIscH', 'ErnTEFRIscH', 'eRnTEFRIscH', 'ERnTEFRIscH', 'erNTEFRIscH', 'ErNTEFRIscH', 'eRNTEFRIscH', 'ERNTEFRIscH', 'ernTEFRIsCH', 'ErnTEFRIsCH', 'eRnTEFRIsCH', 'ERnTEFRIsCH', 'erNTEFRIsCH', 'ErNTEFRIsCH', 'eRNTEFRIsCH', 'ERNTEFRIsCH']",2,3,reverse
ungebildet,TULLe,"['UngebiLdeT', 'UNgebiLdeT', 'UnGebiLdeT', 'UNGebiLdeT', 'UngEbiLdeT', 'UNgEbiLdeT', 'UnGEbiLdeT', 'UNGEbiLdeT', 'UngeBiLdeT', 'UNgeBiLdeT', 'UnGeBiLdeT', 'UNGeBiLdeT', 'UngEBiLdeT', 'UNgEBiLdeT', 'UnGEBiLdeT', 'UNGEBiLdeT', 'UngebILdeT', 'UNgebILdeT', 'UnGebILdeT', 'UNGebILdeT', 'UngEbILdeT', 'UNgEbILdeT', 'UnGEbILdeT', 'UNGEbILdeT', 'UngeBILdeT', 'UNgeBILdeT', 'UnGeBILdeT', 'UNGeBILdeT', 'UngEBILdeT', 'UNgEBILdeT', 'UnGEBILdeT', 'UNGEBILdeT']",5,7,reverse
tagesgast,gAseS,"['tageSgAst', 'TageSgAst', 'tAgeSgAst', 'TAgeSgAst', 'taGeSgAst', 'TaGeSgAst', 'tAGeSgAst', 'TAGeSgAst', 'tageSgAsT', 'TageSgAsT', 'tAgeSgAsT', 'TAgeSgAsT', 'taGeSgAsT', 'TaGeSgAsT', 'tAGeSgAsT', 'TAGeSgAsT']",3,1,reverse
tagesgast,eAseS,"['tageSgASt', 'TageSgASt', 'tAgeSgASt', 'TAgeSgASt', 'taGeSgASt', 'TaGeSgASt', 'tAGeSgASt', 'TAGeSgASt', 'tageSgAST', 'TageSgAST', 'tAgeSgAST', 'TAgeSgAST', 'taGeSgAST', 'TaGeSgAST', 'tAGeSgAST', 'TAGeSgAST']",3,1,reverse
störfeldern,LIMeY,"['sTÖRFEldern', 'STÖRFEldern', 'sTÖRFElDern', 'STÖRFElDern', 'sTÖRFEldErn', 'STÖRFEldErn', 'sTÖRFElDErn', 'STÖRFElDErn', 'sTÖRFEldeRn', 'STÖRFEldeRn', 'sTÖRFElDeRn', 'STÖRFElDeRn', 'sTÖRFEldERn', 'STÖRFEldERn', 'sTÖRFElDERn', 'STÖRFElDERn', 'sTÖRFElderN', 'STÖRFElderN', 'sTÖRFElDerN', 'STÖRFElDerN', 'sTÖRFEldErN', 'STÖRFEldErN', 'sTÖRFElDErN', 'STÖRFElDErN', 'sTÖRFEldeRN', 'STÖRFEldeRN', 'sTÖRFElDeRN', 'STÖRFElDeRN', 'sTÖRFEldERN', 'STÖRFEldERN', 'sTÖRFElDERN', 'STÖRFElDERN']",0,3,reverse
abgestritten,EERIE,"['abgestRITTEn', 'AbgestRITTEn', 'aBgestRITTEn', 'ABgestRITTEn', 'abGestRITTEn', 'AbGestRITTEn', 'aBGestRITTEn', 'ABGestRITTEn', 'abgEstRITTEn', 'AbgEstRITTEn', 'aBgEstRITTEn', 'ABgEstRITTEn', 'abGEstRITTEn', 'AbGEstRITTEn', 'aBGEstRITTEn', 'ABGEstRITTEn', 'abgeStRITTEn', 'AbgeStRITTEn', 'aBgeStRITTEn', 'ABgeStRITTEn', 'abGeStRITTEn', 'AbGeStRITTEn', 'aBGeStRITTEn', 'ABGeStRITTEn', 'abgEStRITTEn', 'AbgEStRITTEn', 'aBgEStRITTEn', 'ABgEStRITTEn', 'abGEStRITTEn', 'AbGEStRITTEn', 'aBGEStRITTEn', 'ABGEStRITTEn', 'abgesTRITTEn', 'AbgesTRITTEn', 'aBgesTRITTEn', 'ABgesTRITTEn', 'abGesTRITTEn', 'AbGesTRITTEn', 'aBGesTRITTEn', 'ABGesTRITTEn', 'abgEsTRITTEn', 'AbgEsTRITTEn', 'aBgEsTRITTEn', 'ABgEsTRITTEn', 'abGEsTRITTEn', 'AbGEsTRITTEn', 'aBGEsTRITTEn', 'ABGEsTRITTEn', 'abgeSTRITTEn', 'AbgeSTRITTEn', 'aBgeSTRITTEn', 'ABgeSTRITTEn', 'abGeSTRITTEn', 'AbGeSTRITTEn', 'aBGeSTRITTEn', 'ABGeSTRITTEn', 'abgESTRITTEn', 'AbgESTRITTEn', 'aBgESTRITTEn', 'ABgESTRITTEn', 'abGESTRITTEn', 'AbGESTRITTEn', 'aBGESTRITTEn', 'ABGESTRITTEn']",5,3,reverse
steinbeißer,SeeKS,"['steinbeiSSer', 'SteinbeiSSer', 'sTeinbeiSSer', 'STeinbeiSSer', 'stEinbeiSSer', 'StEinbeiSSer', 'sTEinbeiSSer', 'STEinbeiSSer', 'steInbeiSSer', 'SteInbeiSSer', 'sTeInbeiSSer', 'STeInbeiSSer', 'stEInbeiSSer', 'StEInbeiSSer', 'sTEInbeiSSer', 'STEInbeiSSer', 'steiNbeiSSer', 'SteiNbeiSSer', 'sTeiNbeiSSer', 'STeiNbeiSSer', 'stEiNbeiSSer', 'StEiNbeiSSer', 'sTEiNbeiSSer', 'STEiNbeiSSer', 'steINbeiSSer', 'SteINbeiSSer', 'sTeINbeiSSer', 'STeINbeiSSer', 'stEINbeiSSer', 'StEINbeiSSer', 'sTEINbeiSSer', 'STEINbeiSSer', 'steinBeiSSer', 'SteinBeiSSer', 'sTeinBeiSSer', 'STeinBeiSSer', 'stEinBeiSSer', 'StEinBeiSSer', 'sTEinBeiSSer', 'STEinBeiSSer', 'steInBeiSSer', 'SteInBeiSSer', 'sTeInBeiSSer', 'STeInBeiSSer', 'stEInBeiSSer', 'StEInBeiSSer', 'sTEInBeiSSer', 'STEInBeiSSer', 'steiNBeiSSer', 'SteiNBeiSSer', 'sTeiNBeiSSer', 'STeiNBeiSSer', 'stEiNBeiSSer', 'StEiNBeiSSer', 'sTEiNBeiSSer', 'STEiNBeiSSer', 'steINBeiSSer', 'SteINBeiSSer', 'sTeINBeiSSer', 'STeINBeiSSer', 'stEINBeiSSer', 'StEINBeiSSer', 'sTEINBeiSSer', 'STEINBeiSSer', 'steinbeiSSeR', 'SteinbeiSSeR', 'sTeinbeiSSeR', 'STeinbeiSSeR', 'stEinbeiSSeR', 'StEinbeiSSeR', 'sTEinbeiSSeR', 'STEinbeiSSeR', 'steInbeiSSeR', 'SteInbeiSSeR', 'sTeInbeiSSeR', 'STeInbeiSSeR', 'stEInbeiSSeR', 'StEInbeiSSeR', 'sTEInbeiSSeR', 'STEInbeiSSeR', 'steiNbeiSSeR', 'SteiNbeiSSeR', 'sTeiNbeiSSeR', 'STeiNbeiSSeR', 'stEiNbeiSSeR', 'StEiNbeiSSeR', 'sTEiNbeiSSeR', 'STEiNbeiSSeR', 'steINbeiSSeR', 'SteINbeiSSeR', 'sTeINbeiSSeR', 'STeINbeiSSeR', 'stEINbeiSSeR', 'StEINbeiSSeR', 'sTEINbeiSSeR', 'STEINbeiSSeR', 'steinBeiSSeR', 'SteinBeiSSeR', 'sTeinBeiSSeR', 'STeinBeiSSeR', 'stEinBeiSSeR', 'StEinBeiSSeR', 'sTEinBeiSSeR', 'STEinBeiSSeR', 'steInBeiSSeR', 'SteInBeiSSeR', 'sTeInBeiSSeR', 'STeInBeiSSeR', 'stEInBeiSSeR', 'StEInBeiSSeR', 'sTEInBeiSSeR', 'STEInBeiSSeR', 'steiNBeiSSeR', 'SteiNBeiSSeR', 'sTeiNBeiSSeR', 'STeiNBeiSSeR', 'stEiNBeiSSeR', 'StEiNBeiSSeR', 'sTEiNBeiSSeR', 'STEiNBeiSSeR', 'steINBeiSSeR', 'SteINBeiSSeR', 'sTeINBeiSSeR', 'STeINBeiSSeR', 'stEINBeiSSeR', 'StEINBeiSSeR', 'sTEINBeiSSeR', 'STEINBeiSSeR']",6,1,reverse
umgebildet,TULLe,"['UmgebiLdeT', 'UMgebiLdeT', 'UmGebiLdeT', 'UMGebiLdeT', 'UmgEbiLdeT', 'UMgEbiLdeT', 'UmGEbiLdeT', 'UMGEbiLdeT', 'UmgeBiLdeT', 'UMgeBiLdeT', 'UmGeBiLdeT', 'UMGeBiLdeT', 'UmgEBiLdeT', 'UMgEBiLdeT', 'UmGEBiLdeT', 'UMGEBiLdeT', 'UmgebILdeT', 'UMgebILdeT', 'UmGebILdeT', 'UMGebILdeT', 'UmgEbILdeT', 'UMgEbILdeT', 'UmGEbILdeT', 'UMGEbILdeT', 'UmgeBILdeT', 'UMgeBILdeT', 'UmGeBILdeT', 'UMGeBILdeT', 'UmgEBILdeT', 'UMgEBILdeT', 'UmGEBILdeT', 'UMGEBILdeT']",5,7,reverse
totenreich,TINTE,"['totENREIch', 'TotENREIch', 'tOtENREIch', 'TOtENREIch', 'toTENREIch', 'ToTENREIch', 'tOTENREIch', 'TOTENREIch', 'totENREIcH', 'TotENREIcH', 'tOtENREIcH', 'TOtENREIcH', 'toTENREIcH', 'ToTENREIcH', 'tOTENREIcH', 'TOTENREIcH']",2,3,reverse
weißer,SeeKS,"['weiSSer', 'WeiSSer', 'weiSSeR', 'WeiSSeR']",1,1,reverse
